Product_id,Product_Code,Warehouse,Product_Category,Date,Order_Demand,Open,Promo,StateHoliday,SchoolHoliday,Petrol_price
947141,Product_1512,Whse_J,Category_019,3/30/2016,2000,0,0,0,0,85
996084,Product_0021,Whse_C,Category_005,3/30/2016,10000,0,0,0,0,83
1000379,Product_1512,Whse_J,Category_019,3/30/2016,400,0,0,0,0,82
996186,Product_0387,Whse_C,Category_030,3/30/2016,1000,0,0,0,0,95
953433,Product_0613,Whse_J,Category_001,3/30/2016,10,0,0,0,0,91
906761,Product_0202,Whse_C,Category_007,3/30/2016,5000,0,0,0,0,88
911887,Product_1378,Whse_J,Category_019,3/30/2016,500,0,0,0,0,84
1000328,Product_0031,Whse_J,Category_005,3/30/2016,1000,0,0,0,0,92
989093,Product_1726,Whse_A,Category_003,3/30/2016,72,1,0,0,0,83
858792,Product_0929,Whse_J,Category_006,3/30/2016,1000,0,0,0,0,95
945867,Product_0453,Whse_J,Category_015,3/30/2016,2,0,0,0,0,86
1038938,Product_1688,Whse_J,Category_021,3/30/2016,6,0,0,0,0,91
918338,Product_0017,Whse_J,Category_005,3/30/2016,500,0,0,0,0,86
865480,Product_0083,Whse_J,Category_019,3/30/2016,10000,0,0,0,0,87
907059,Product_1341,Whse_C,Category_019,3/30/2016,1000,0,0,0,0,85
866191,Product_0929,Whse_J,Category_006,3/30/2016,1000,0,0,0,0,81
947138,Product_1387,Whse_J,Category_019,3/30/2016,3000,0,0,0,0,80
907487,Product_0193,Whse_C,Category_007,3/30/2016,100,0,0,0,0,92
945866,Product_0150,Whse_J,Category_015,3/30/2016,1,0,0,0,0,82
951834,Product_0620,Whse_J,Category_001,3/30/2016,2,0,0,0,0,83
911886,Product_1377,Whse_J,Category_019,3/30/2016,500,0,0,0,0,96
1042948,Product_1992,Whse_J,Category_005,3/30/2016,500,0,0,0,0,88
862673,Product_0261,Whse_S,Category_001,3/30/2016,140,0,0,0,0,81
862883,Product_0998,Whse_S,Category_028,3/30/2016,10000,0,0,0,0,84
911228,Product_0017,Whse_J,Category_005,3/30/2016,500,0,0,0,0,96
986650,Product_1104,Whse_A,Category_006,3/30/2016,1000,0,0,0,0,85
861960,Product_2013,Whse_J,Category_005,3/30/2016,100,0,0,0,0,86
888762,Product_1581,Whse_J,Category_005,3/30/2016,3000,0,0,0,0,83
943452,Product_1969,Whse_J,Category_005,3/30/2016,500,0,0,0,0,80
858602,Product_1901,Whse_J,Category_019,3/30/2016,3000,0,0,0,0,92
1040466,Product_0361,Whse_J,Category_007,3/30/2016,1,0,0,0,0,86
905561,Product_0412,Whse_C,Category_007,3/30/2016,50,0,0,0,0,91
905560,Product_0202,Whse_C,Category_007,3/30/2016,700,0,0,0,0,82
860314,Product_1981,Whse_J,Category_005,3/30/2016,100,0,0,0,0,95
905980,Product_2170,Whse_C,Category_024,3/30/2016,12,0,0,0,0,89
988271,Product_0207,Whse_A,Category_007,3/30/2016,200,0,0,0,0,95
905979,Product_0312,Whse_C,Category_024,3/30/2016,6,0,0,0,0,80
1016438,Product_0051,Whse_J,Category_005,3/30/2016,25,0,0,0,0,83
862519,Product_0460,Whse_S,Category_015,3/30/2016,70,0,0,0,0,83
910156,Product_1430,Whse_J,Category_019,3/30/2016,300,0,0,0,0,84
905606,Product_2138,Whse_C,Category_009,3/30/2016,1000,0,0,0,0,93
1043372,Product_0468,Whse_J,Category_005,3/30/2016,100,0,0,0,0,92
861703,Product_1342,Whse_C,Category_019,3/30/2016,50000,0,0,0,0,90
861702,Product_0094,Whse_C,Category_019,3/30/2016,50000,0,0,0,0,88
946149,Product_1512,Whse_J,Category_019,3/30/2016,7000,0,0,0,0,80
944744,Product_1656,Whse_J,Category_026,3/30/2016,12,0,0,0,0,94
945014,Product_1719,Whse_J,Category_003,3/30/2016,14,0,0,0,0,95
1043041,Product_1316,Whse_J,Category_019,3/30/2016,1500,0,0,0,0,82
1038551,Product_0180,Whse_J,Category_007,3/30/2016,50,0,0,0,0,88
912576,Product_0463,Whse_J,Category_015,3/30/2016,50,0,0,0,0,94
994041,Product_0458,Whse_A,Category_015,3/30/2016,2,0,0,0,0,92
994045,Product_0190,Whse_A,Category_007,3/30/2016,50,0,0,0,0,96
918855,Product_2168,Whse_J,Category_024,3/30/2016,20,0,0,0,0,83
888878,Product_0021,Whse_J,Category_005,3/30/2016,5000,0,0,0,0,82
907576,Product_2169,Whse_C,Category_024,3/30/2016,26,0,0,0,0,94
915467,Product_0790,Whse_J,Category_001,3/30/2016,5,0,0,0,0,86
917130,Product_1493,Whse_J,Category_019,3/30/2016,200,0,0,0,0,84
949377,Product_1453,Whse_J,Category_019,3/30/2016,2000,0,0,0,0,80
916476,Product_2010,Whse_J,Category_005,3/30/2016,1000,0,0,0,0,92
995119,Product_1461,Whse_A,Category_019,3/30/2016,2000,0,0,0,0,90
908706,Product_0491,Whse_C,Category_015,3/30/2016,3,1,0,0,0,84
908705,Product_0125,Whse_C,Category_011,3/30/2016,2,0,0,0,0,92
1043036,Product_1307,Whse_J,Category_019,3/30/2016,1500,1,0,0,0,85
1043037,Product_1308,Whse_J,Category_019,3/30/2016,1500,0,0,0,0,94
1043038,Product_1309,Whse_J,Category_019,3/30/2016,1000,0,0,0,0,96
1043039,Product_1309,Whse_J,Category_019,3/30/2016,500,0,0,0,0,92
918630,Product_1359,Whse_J,Category_019,3/30/2016,10000,0,0,0,0,95
995599,Product_0123,Whse_A,Category_021,3/30/2016,20,0,0,0,0,83
1043040,Product_1313,Whse_J,Category_019,3/30/2016,1500,0,0,0,0,94
918631,Product_1382,Whse_J,Category_019,3/30/2016,30000,0,0,0,0,91
918632,Product_1248,Whse_J,Category_019,3/30/2016,20000,0,0,0,0,87
994344,Product_1420,Whse_A,Category_019,3/30/2016,2400,0,0,0,0,87
1047047,Product_0406,Whse_J,Category_019,3/30/2016,850,0,0,0,0,88
858431,Product_0943,Whse_J,Category_005,3/30/2016,10000,0,0,0,0,88
862613,Product_0215,Whse_S,Category_007,3/30/2016,500,0,0,0,0,92
919190,Product_1675,Whse_J,Category_021,3/30/2016,10,0,0,0,0,85
861592,Product_0614,Whse_J,Category_001,3/30/2016,16,0,0,0,0,82
1042486,Product_1490,Whse_J,Category_019,3/30/2016,200,0,0,0,0,84
858880,Product_1349,Whse_J,Category_019,3/30/2016,1000,0,0,0,0,92
993655,Product_0935,Whse_A,Category_006,3/30/2016,1000,1,0,0,0,80
1040965,Product_0548,Whse_J,Category_013,3/30/2016,5,1,0,0,0,89
952078,Product_0620,Whse_J,Category_001,3/30/2016,40,1,0,0,0,83
952033,Product_1222,Whse_J,Category_019,3/30/2016,2000,1,0,0,0,84
859899,Product_0894,Whse_C,Category_023,3/30/2016,140,1,0,0,0,95
859898,Product_0890,Whse_C,Category_023,3/30/2016,20,1,0,0,0,92
945023,Product_0200,Whse_J,Category_007,3/30/2016,48,1,0,0,0,92
909559,Product_1037,Whse_J,Category_005,3/30/2016,100,1,0,0,0,93
909558,Product_1036,Whse_J,Category_005,3/30/2016,100,1,0,0,0,86
858874,Product_1262,Whse_J,Category_019,3/30/2016,10000,1,0,0,0,80
906598,Product_0083,Whse_C,Category_019,3/30/2016,70000,1,0,0,0,94
974736,Product_0322,Whse_J,Category_007,3/30/2016,1,1,0,0,0,92
1043536,Product_1508,Whse_J,Category_019,3/30/2016,100,1,0,0,0,84
945024,Product_0206,Whse_J,Category_007,3/30/2016,56,1,0,0,0,82
859860,Product_0890,Whse_C,Category_023,3/30/2016,200,1,0,0,0,83
859746,Product_1281,Whse_C,Category_019,3/30/2016,140000,1,0,0,0,92
942682,Product_1991,Whse_J,Category_005,3/30/2016,2000,1,0,0,0,91
1047048,Product_0406,Whse_J,Category_019,3/30/2016,250,1,0,0,0,82
1045019,Product_0548,Whse_J,Category_013,3/30/2016,10,1,0,0,0,81
929493,Product_2027,Whse_J,Category_005,3/30/2016,1000,1,0,0,0,89
862554,Product_0514,Whse_S,Category_022,3/30/2016,492,1,0,0,0,92
862555,Product_0516,Whse_S,Category_022,3/30/2016,133,1,0,0,0,85
862556,Product_0521,Whse_S,Category_022,3/30/2016,2,1,0,0,0,94
862557,Product_0524,Whse_S,Category_022,3/30/2016,266,1,0,0,0,92
862558,Product_0534,Whse_S,Category_022,3/30/2016,140,1,0,0,0,83
858398,Product_0979,Whse_J,Category_028,3/30/2016,500,1,0,0,0,80
954827,Product_1465,Whse_J,Category_019,3/30/2016,50000,1,0,0,0,87
862559,Product_0538,Whse_S,Category_022,3/30/2016,2,1,0,0,0,83
974393,Product_1692,Whse_J,Category_021,3/30/2016,2,1,0,0,0,85
1000755,Product_1292,Whse_J,Category_019,3/30/2016,300,1,0,0,0,83
860770,Product_2015,Whse_C,Category_005,3/30/2016,20000,1,0,0,0,89
1037947,Product_1454,Whse_J,Category_019,3/30/2016,500,1,0,0,0,92
946148,Product_1463,Whse_J,Category_019,3/30/2016,7000,1,0,0,0,80
1000756,Product_1292,Whse_J,Category_019,3/30/2016,100,1,0,0,0,93
911399,Product_1378,Whse_J,Category_019,3/30/2016,5000,1,0,0,0,88
911400,Product_1382,Whse_J,Category_019,3/30/2016,5000,1,0,0,0,87
912700,Product_0335,Whse_J,Category_021,3/30/2016,100,1,0,0,0,80
946147,Product_1294,Whse_J,Category_019,3/30/2016,1000,1,0,0,0,95
911401,Product_1453,Whse_J,Category_019,3/30/2016,5000,1,0,0,0,96
866567,Product_1282,Whse_J,Category_033,3/30/2016,20000,1,0,0,0,83
1037946,Product_1380,Whse_J,Category_019,3/30/2016,500,1,0,0,0,86
1047532,Product_0664,Whse_J,Category_011,3/30/2016,1,1,0,0,0,81
951925,Product_0020,Whse_J,Category_005,3/30/2016,10000,1,0,0,0,89
890483,Product_0096,Whse_J,Category_019,3/30/2016,5000,1,0,0,0,84
1037203,Product_0141,Whse_J,Category_007,3/30/2016,1,1,0,0,0,84
877863,Product_1469,Whse_J,Category_019,3/30/2016,1000,1,0,0,0,86
877862,Product_1371,Whse_J,Category_019,3/30/2016,1000,1,0,0,0,85
877861,Product_1371,Whse_J,Category_019,3/30/2016,2000,1,0,0,0,84
877860,Product_1264,Whse_J,Category_019,3/30/2016,1000,1,0,0,0,96
869817,Product_1209,Whse_J,Category_019,3/30/2016,1000,1,0,0,0,80
877845,Product_1451,Whse_J,Category_019,3/30/2016,100000,1,0,0,0,94
936490,Product_1909,Whse_J,Category_019,3/30/2016,1,1,0,0,0,83
1008542,Product_0755,Whse_J,Category_001,3/30/2016,25,1,0,0,0,86
877502,Product_0033,Whse_J,Category_005,3/30/2016,1000,1,0,0,0,84
1008523,Product_1023,Whse_J,Category_007,3/30/2016,300,1,0,0,0,90
1008478,Product_1380,Whse_J,Category_019,3/30/2016,300,1,0,0,0,82
1008477,Product_1297,Whse_J,Category_019,3/30/2016,300,1,0,0,0,80
1008476,Product_1289,Whse_J,Category_019,3/30/2016,300,1,0,0,0,93
914118,Product_1295,Whse_J,Category_019,3/30/2016,20000,1,0,0,0,90
914119,Product_1382,Whse_J,Category_019,3/30/2016,10000,1,0,0,0,94
984455,Product_0395,Whse_A,Category_007,3/30/2016,1,1,0,0,0,83
914120,Product_1453,Whse_J,Category_019,3/30/2016,10000,1,0,0,0,80
877864,Product_1512,Whse_J,Category_019,3/30/2016,1000,1,0,0,0,91
984459,Product_0020,Whse_A,Category_005,3/30/2016,300,1,0,0,0,94
897152,Product_2128,Whse_A,Category_009,3/30/2016,50,1,0,0,0,94
935788,Product_0788,Whse_J,Category_001,3/30/2016,5,1,0,0,0,89
967718,Product_1456,Whse_J,Category_019,3/30/2016,1500,1,0,0,0,95
967717,Product_1452,Whse_J,Category_019,3/30/2016,1000,1,0,0,0,93
967716,Product_1295,Whse_J,Category_019,3/30/2016,5000,1,0,0,0,90
967715,Product_1294,Whse_J,Category_019,3/30/2016,2000,1,0,0,0,82
924741,Product_0768,Whse_J,Category_001,3/30/2016,50,1,0,0,0,85
1026963,Product_0810,Whse_J,Category_001,3/30/2016,50,1,0,0,0,94
897357,Product_0228,Whse_A,Category_007,3/30/2016,35,1,0,0,0,89
1027194,Product_1729,Whse_J,Category_005,3/30/2016,200,1,0,0,0,87
887784,Product_1375,Whse_J,Category_019,3/30/2016,10000,1,0,0,0,94
1027247,Product_0047,Whse_J,Category_005,3/30/2016,200,1,0,0,0,93
1027256,Product_2026,Whse_J,Category_005,3/30/2016,500,1,0,0,0,84
1027257,Product_0011,Whse_J,Category_005,3/30/2016,100,1,0,0,0,85
936178,Product_0004,Whse_J,Category_005,3/30/2016,300,1,0,0,0,84
1034081,Product_2011,Whse_J,Category_005,3/30/2016,100,1,0,0,0,82
869939,Product_1248,Whse_J,Category_019,3/30/2016,5000,1,0,0,0,94
1037204,Product_1016,Whse_J,Category_007,3/30/2016,2000,1,0,0,0,94
869941,Product_1359,Whse_J,Category_019,3/30/2016,8000,1,0,0,0,91
1007850,Product_0651,Whse_J,Category_011,3/30/2016,1,1,0,0,0,86
980191,Product_0230,Whse_A,Category_007,3/30/2016,100,1,0,0,0,96
923788,Product_1555,Whse_J,Category_019,3/30/2016,10000,1,0,0,0,83
959760,Product_0031,Whse_J,Category_005,3/30/2016,100,1,0,0,0,80
923787,Product_1554,Whse_J,Category_019,3/30/2016,10000,1,0,0,0,86
923786,Product_1456,Whse_J,Category_019,3/30/2016,7500,1,0,0,0,94
923785,Product_1382,Whse_J,Category_019,3/30/2016,35000,1,0,0,0,90
923784,Product_1381,Whse_J,Category_019,3/30/2016,10000,1,0,0,0,83
923783,Product_1378,Whse_J,Category_019,3/30/2016,35000,1,0,0,0,82
923782,Product_1295,Whse_J,Category_019,3/30/2016,30000,1,0,0,0,93
923781,Product_1294,Whse_J,Category_019,3/30/2016,30000,1,0,0,0,88
923780,Product_1286,Whse_J,Category_019,3/30/2016,10000,1,0,0,0,80
966052,Product_1478,Whse_J,Category_019,3/30/2016,100,1,0,0,0,87
966051,Product_1314,Whse_J,Category_019,3/30/2016,100,1,0,0,0,87
959762,Product_0031,Whse_J,Category_005,3/30/2016,5000,1,0,0,0,91
1028052,Product_1314,Whse_J,Category_019,3/30/2016,1000,1,0,0,0,86
1028050,Product_1213,Whse_J,Category_019,3/30/2016,2000,1,0,0,0,93
1028047,Product_1279,Whse_J,Category_019,3/30/2016,3000,1,0,0,0,80
1028046,Product_1224,Whse_J,Category_019,3/30/2016,1000,1,0,0,0,96
924225,Product_1456,Whse_J,Category_019,3/30/2016,7500,0,0,0,0,90
924224,Product_1453,Whse_J,Category_019,3/30/2016,20000,1,0,0,0,95
924223,Product_1382,Whse_J,Category_019,3/30/2016,25000,0,0,0,0,80
924222,Product_1381,Whse_J,Category_019,3/30/2016,10000,1,0,0,0,84
924221,Product_1378,Whse_J,Category_019,3/30/2016,20000,1,0,0,0,87
924220,Product_1377,Whse_J,Category_019,3/30/2016,10000,1,0,0,0,95
924219,Product_1295,Whse_J,Category_019,3/30/2016,30000,1,0,0,0,91
928796,Product_1630,Whse_J,Category_019,3/30/2016,300,1,0,0,0,80
924218,Product_1294,Whse_J,Category_019,3/30/2016,10000,1,0,0,0,91
924216,Product_1286,Whse_J,Category_019,3/30/2016,10000,1,0,0,0,85
1027995,Product_1349,Whse_J,Category_019,3/30/2016,1000,1,0,0,0,96
1028004,Product_1225,Whse_J,Category_019,3/30/2016,1000,1,0,0,0,91
1028007,Product_1280,Whse_J,Category_019,3/30/2016,1000,1,0,0,0,95
1028025,Product_1344,Whse_J,Category_019,3/30/2016,1000,1,0,0,0,91
1028026,Product_1439,Whse_J,Category_019,3/30/2016,1000,1,0,0,0,90
1035295,Product_1023,Whse_J,Category_007,3/30/2016,200,1,0,0,0,88
924217,Product_1287,Whse_J,Category_019,3/30/2016,10000,1,0,0,0,84
966035,Product_1696,Whse_J,Category_021,3/30/2016,1,1,0,0,0,89
935669,Product_1675,Whse_J,Category_021,3/30/2016,5,1,0,0,0,81
1026230,Product_1667,Whse_J,Category_026,3/30/2016,2,1,0,0,0,91
930177,Product_0734,Whse_J,Category_001,3/30/2016,10,1,0,0,0,80
894588,Product_1023,Whse_J,Category_007,3/30/2016,200,1,0,0,0,87
934007,Product_2027,Whse_J,Category_005,3/30/2016,1000,1,0,0,0,88
934483,Product_1371,Whse_J,Category_019,3/30/2016,300,1,0,0,0,94
934484,Product_1375,Whse_J,Category_019,3/30/2016,3000,1,0,0,0,82
934485,Product_1452,Whse_J,Category_019,3/30/2016,5000,1,0,0,0,92
977655,Product_1410,Whse_A,Category_019,3/30/2016,3000,1,0,0,0,80
977656,Product_1461,Whse_A,Category_019,3/30/2016,1000,1,0,0,0,80
977657,Product_1470,Whse_A,Category_019,3/30/2016,3000,1,0,0,0,92
880280,Product_1453,Whse_J,Category_019,3/30/2016,1000,1,0,0,0,85
969048,Product_1382,Whse_J,Category_019,3/30/2016,5000,1,0,0,0,84
969047,Product_1378,Whse_J,Category_019,3/30/2016,5000,1,0,0,0,85
925615,Product_1250,Whse_J,Category_019,3/30/2016,600,1,0,0,0,96
895921,Product_0228,Whse_A,Category_007,3/30/2016,40,1,0,0,0,91
968713,Product_1502,Whse_J,Category_019,3/30/2016,2000,1,0,0,0,90
934006,Product_0940,Whse_J,Category_005,3/30/2016,500,1,0,0,0,88
929902,Product_1676,Whse_J,Category_021,3/30/2016,10,1,0,0,0,89
930178,Product_0806,Whse_J,Category_001,3/30/2016,5,1,0,0,0,92
1036339,Product_0620,Whse_J,Category_001,3/30/2016,1,1,0,0,0,87
1011592,Product_0620,Whse_J,Category_001,3/30/2016,1,1,0,0,0,88
933429,Product_0726,Whse_J,Category_001,3/30/2016,50,1,0,0,0,83
933430,Product_0742,Whse_J,Category_001,3/30/2016,50,1,0,0,0,83
933431,Product_0768,Whse_J,Category_001,3/30/2016,50,1,0,0,0,90
933432,Product_0806,Whse_J,Category_001,3/30/2016,5,1,0,0,0,80
933433,Product_1761,Whse_J,Category_001,3/30/2016,2,1,0,0,0,91
893991,Product_0083,Whse_J,Category_019,3/30/2016,10000,1,0,0,0,80
1015068,Product_1240,Whse_J,Category_019,3/30/2016,100,1,0,0,0,92
894230,Product_1377,Whse_J,Category_019,3/30/2016,10000,1,0,0,0,82
1023062,Product_0161,Whse_J,Category_021,3/30/2016,1,1,0,0,0,92
1023063,Product_0164,Whse_J,Category_021,3/30/2016,1,1,0,0,0,92
1023064,Product_0165,Whse_J,Category_021,3/30/2016,3,1,0,0,0,80
926426,Product_0429,Whse_J,Category_005,3/30/2016,200,1,0,0,0,91
969939,Product_1970,Whse_J,Category_005,3/30/2016,5000,1,0,0,0,89
1036340,Product_0606,Whse_J,Category_001,3/30/2016,300,1,0,0,0,87
930179,Product_1924,Whse_J,Category_001,3/30/2016,3,1,0,0,0,91
968635,Product_1312,Whse_J,Category_019,3/30/2016,100,1,0,0,0,87
896170,Product_1421,Whse_A,Category_019,3/30/2016,5000,1,0,0,0,80
896171,Product_1422,Whse_A,Category_019,3/30/2016,4000,1,0,0,0,94
1002166,Product_0618,Whse_J,Category_001,3/30/2016,25,1,0,0,0,93
935312,Product_1699,Whse_J,Category_026,3/30/2016,3,1,0,0,0,86
920435,Product_1316,Whse_J,Category_019,3/30/2016,200,1,0,0,0,85
1002301,Product_1148,Whse_J,Category_006,3/30/2016,5000,1,0,0,0,96
879395,Product_1286,Whse_J,Category_019,3/30/2016,1000,1,0,0,0,92
879378,Product_1286,Whse_J,Category_019,3/30/2016,200,1,0,0,0,95
1026089,Product_0152,Whse_J,Category_021,3/30/2016,10,1,0,0,0,84
1026090,Product_0333,Whse_J,Category_021,3/30/2016,5,1,0,0,0,95
1026091,Product_0846,Whse_J,Category_021,3/30/2016,1,1,0,0,0,88
1015280,Product_0361,Whse_J,Category_007,3/30/2016,3,1,0,0,0,94
1009636,Product_0601,Whse_J,Category_001,3/30/2016,50,1,0,0,0,90
959584,Product_0443,Whse_J,Category_015,3/30/2016,4,1,0,0,0,89
959585,Product_0463,Whse_J,Category_015,3/30/2016,4,1,0,0,0,81
959586,Product_0492,Whse_J,Category_015,3/30/2016,2,1,0,0,0,95
1035664,Product_1023,Whse_J,Category_007,3/30/2016,100,1,0,0,0,83
1026029,Product_0232,Whse_J,Category_007,3/30/2016,1,1,0,0,0,81
1026021,Product_0304,Whse_J,Category_015,3/30/2016,17,1,0,0,0,87
968219,Product_0539,Whse_J,Category_022,3/30/2016,1,1,0,0,0,88
888418,Product_1469,Whse_J,Category_019,3/30/2016,3000,1,0,0,0,95
879852,Product_1295,Whse_J,Category_019,3/30/2016,500,1,0,0,0,93
991546,Product_0311,Whse_A,Category_024,3/30/2016,3,1,0,0,0,92
991547,Product_2165,Whse_A,Category_024,3/30/2016,3,1,0,0,0,83
991548,Product_2165,Whse_A,Category_024,3/30/2016,3,1,0,0,0,96
978125,Product_0191,Whse_A,Category_007,3/30/2016,150,1,0,0,0,89
978127,Product_0121,Whse_A,Category_021,3/30/2016,100,1,0,0,0,96
978128,Product_0333,Whse_A,Category_021,3/30/2016,12,1,0,0,0,95
1026274,Product_1134,Whse_J,Category_005,3/30/2016,100,1,0,0,0,87
978129,Product_0308,Whse_A,Category_024,3/30/2016,10,1,0,0,0,82
1025639,Product_1478,Whse_J,Category_019,3/30/2016,1000,1,0,0,0,95
1025640,Product_1392,Whse_J,Category_019,3/30/2016,1000,1,0,0,0,88
1025641,Product_1478,Whse_J,Category_019,3/30/2016,1000,1,0,0,0,86
968329,Product_0533,Whse_J,Category_022,3/30/2016,8,1,0,0,0,87
968328,Product_0481,Whse_J,Category_022,3/30/2016,8,1,0,0,0,90
968327,Product_0464,Whse_J,Category_022,3/30/2016,8,1,0,0,0,87
1035932,Product_1392,Whse_J,Category_019,3/30/2016,100,1,0,0,0,94
1025638,Product_1392,Whse_J,Category_019,3/30/2016,1000,1,0,0,0,93
898967,Product_1724,Whse_A,Category_003,3/30/2016,27,1,0,0,0,83
898984,Product_1726,Whse_A,Category_003,3/30/2016,180,1,0,0,0,91
876538,Product_1241,Whse_J,Category_019,3/30/2016,2000,1,0,0,0,90
981870,Product_0168,Whse_A,Category_021,3/30/2016,2,1,0,0,0,94
981875,Product_1670,Whse_A,Category_026,3/30/2016,15,1,0,0,0,84
981876,Product_1672,Whse_A,Category_026,3/30/2016,12,1,0,0,0,87
1032112,Product_0817,Whse_J,Category_001,3/30/2016,1,1,0,0,0,80
1032115,Product_0266,Whse_J,Category_001,3/30/2016,1,1,0,0,0,83
922401,Product_1555,Whse_J,Category_019,3/30/2016,5000,1,0,0,0,92
922400,Product_1554,Whse_J,Category_019,3/30/2016,5000,1,0,0,0,86
922399,Product_1459,Whse_J,Category_019,3/30/2016,2000,1,0,0,0,95
922398,Product_1458,Whse_J,Category_019,3/30/2016,2000,1,0,0,0,83
922397,Product_1456,Whse_J,Category_019,3/30/2016,5000,1,0,0,0,87
922396,Product_1453,Whse_J,Category_019,3/30/2016,10000,1,0,0,0,92
922395,Product_1382,Whse_J,Category_019,3/30/2016,10000,1,0,0,0,86
922394,Product_1381,Whse_J,Category_019,3/30/2016,5000,1,0,0,0,94
922393,Product_1378,Whse_J,Category_019,3/30/2016,20000,1,0,0,0,84
922392,Product_1377,Whse_J,Category_019,3/30/2016,10000,1,0,0,0,83
981867,Product_0206,Whse_A,Category_007,3/30/2016,4,1,0,0,0,94
922391,Product_1295,Whse_J,Category_019,3/30/2016,15000,1,0,0,0,89
922483,Product_0016,Whse_J,Category_005,3/30/2016,2000,1,0,0,0,83
922485,Product_0025,Whse_J,Category_005,3/30/2016,2000,1,0,0,0,94
922603,Product_1456,Whse_J,Category_019,3/30/2016,1500,1,0,0,0,89
922602,Product_1453,Whse_J,Category_019,3/30/2016,3000,1,0,0,0,81
922601,Product_1382,Whse_J,Category_019,3/30/2016,5000,1,0,0,0,84
901572,Product_0300,Whse_A,Category_015,3/30/2016,100,1,0,0,0,83
901573,Product_0302,Whse_A,Category_015,3/30/2016,6,1,0,0,0,90
901574,Product_0302,Whse_A,Category_015,3/30/2016,70,1,0,0,0,89
901575,Product_0302,Whse_A,Category_015,3/30/2016,24,1,0,0,0,84
901576,Product_0304,Whse_A,Category_015,3/30/2016,49,1,0,0,0,81
901577,Product_0304,Whse_A,Category_015,3/30/2016,1,1,0,0,0,94
901750,Product_0311,Whse_A,Category_024,3/30/2016,50,1,0,0,0,82
991840,Product_0471,Whse_A,Category_015,3/30/2016,3,1,0,0,0,94
922501,Product_1456,Whse_J,Category_019,3/30/2016,5000,1,0,0,0,94
922500,Product_1453,Whse_J,Category_019,3/30/2016,20000,1,0,0,0,89
922499,Product_1382,Whse_J,Category_019,3/30/2016,40000,1,0,0,0,82
922498,Product_1287,Whse_J,Category_019,3/30/2016,20000,1,0,0,0,81
922484,Product_0018,Whse_J,Category_005,3/30/2016,2000,1,0,0,0,95
922390,Product_1294,Whse_J,Category_019,3/30/2016,10000,1,0,0,0,86
922389,Product_1287,Whse_J,Category_019,3/30/2016,10000,1,0,0,0,85
922388,Product_1286,Whse_J,Category_019,3/30/2016,10000,1,0,0,0,84
1033070,Product_0665,Whse_J,Category_011,3/30/2016,1,1,0,0,0,92
902594,Product_0982,Whse_A,Category_028,3/30/2016,123500,1,0,0,0,82
961520,Product_1453,Whse_J,Category_019,3/30/2016,2000,1,0,0,0,88
961519,Product_1288,Whse_J,Category_019,3/30/2016,20000,1,0,0,0,94
902722,Product_1078,Whse_C,Category_020,3/30/2016,20000,1,0,0,0,83
921846,Product_1377,Whse_J,Category_019,3/30/2016,3000,1,0,0,0,89
921845,Product_1294,Whse_J,Category_019,3/30/2016,3000,1,0,0,0,89
1033403,Product_1359,Whse_J,Category_019,3/30/2016,6000,1,0,0,0,87
888257,Product_0613,Whse_J,Category_001,3/30/2016,5,1,0,0,0,80
1033664,Product_0037,Whse_J,Category_005,3/30/2016,500,1,0,0,0,95
940219,Product_0448,Whse_J,Category_015,3/30/2016,96,1,0,0,0,82
903050,Product_0639,Whse_C,Category_019,3/30/2016,1,1,0,0,0,82
1003449,Product_1786,Whse_J,Category_018,3/30/2016,4,1,0,0,0,84
1033963,Product_0609,Whse_J,Category_001,3/30/2016,1,1,0,0,0,95
903115,Product_1568,Whse_C,Category_019,3/30/2016,8000,1,0,0,0,80
1033038,Product_1146,Whse_J,Category_028,3/30/2016,1,1,0,0,0,89
939762,Product_1315,Whse_J,Category_019,3/30/2016,20000,1,0,0,0,80
890482,Product_0089,Whse_J,Category_019,3/30/2016,20000,1,0,0,0,93
982350,Product_0250,Whse_A,Category_007,3/30/2016,120,1,0,0,0,89
872889,Product_1084,Whse_S,Category_016,3/30/2016,350,1,0,0,0,94
1032502,Product_1786,Whse_J,Category_018,3/30/2016,3,1,0,0,0,83
991886,Product_0395,Whse_A,Category_007,3/30/2016,20,1,0,0,0,80
872783,Product_1342,Whse_S,Category_019,3/30/2016,50000,1,0,0,0,91
872782,Product_1346,Whse_S,Category_019,3/30/2016,5000,1,0,0,0,83
922361,Product_0618,Whse_J,Category_001,3/30/2016,200,1,0,0,0,95
922360,Product_0606,Whse_J,Category_001,3/30/2016,200,1,0,0,0,86
981718,Product_0353,Whse_A,Category_021,3/30/2016,3,1,0,0,0,87
982027,Product_0137,Whse_A,Category_021,3/30/2016,5,1,0,0,0,85
1015543,Product_1675,Whse_J,Category_021,3/30/2016,1,1,0,0,0,95
903342,Product_0453,Whse_C,Category_015,3/30/2016,48,1,0,0,0,88
961207,Product_1286,Whse_J,Category_019,3/30/2016,10000,1,0,0,0,91
961208,Product_1294,Whse_J,Category_019,3/30/2016,10000,1,0,0,0,94
961209,Product_1453,Whse_J,Category_019,3/30/2016,10000,1,0,0,0,94
961210,Product_1456,Whse_J,Category_019,3/30/2016,2500,1,0,0,0,86
872465,Product_1719,Whse_S,Category_003,3/30/2016,351,1,0,0,0,92
